gene,Comp1_loading,Comp2_loading,abs_Comp1,abs_Comp2,in_M178_SREBF1_BTM,sterol_focus_gene
FAM22B,0.05195863517496393,0.021401130348837297,0.05195863517496393,0.021401130348837297,FALSE,FALSE
LAMA2,-0.048987401827990176,-0.023370420521919493,0.048987401827990176,0.023370420521919493,FALSE,FALSE
CBLN3,0.04671046195457671,0.018563889636898406,0.04671046195457671,0.018563889636898406,FALSE,FALSE
CCNJL,-0.045401687221678234,0.003907390103056849,0.045401687221678234,0.003907390103056849,FALSE,FALSE
SAMD12,-0.0450458719054635,-0.03760730089702285,0.0450458719054635,0.03760730089702285,FALSE,FALSE
GSG2,0.04504353387215486,0.01769468475113262,0.04504353387215486,0.01769468475113262,FALSE,FALSE
C1QB,0.04475898909975031,0.0046301261514325835,0.04475898909975031,0.0046301261514325835,FALSE,FALSE
TRIML1,0.04402384240651591,0.0078091198490761364,0.04402384240651591,0.0078091198490761364,FALSE,FALSE
ANO5,0.04392115060674036,0.004011292119654752,0.04392115060674036,0.004011292119654752,FALSE,FALSE
C9orf130,0.043218234678003904,0.005503633946588292,0.043218234678003904,0.005503633946588292,FALSE,FALSE
TMEM30B,-0.043169066613131156,0.011003742412711327,0.043169066613131156,0.011003742412711327,FALSE,FALSE
INPP4B,-0.042849454397150696,0.0022073738359740845,0.042849454397150696,0.0022073738359740845,FALSE,FALSE
C13orf15,-0.042349850443656634,0.008681720943857604,0.042349850443656634,0.008681720943857604,FALSE,FALSE
LOC100133287,-0.041534378419035504,-0.003049441023065586,0.041534378419035504,0.003049441023065586,FALSE,FALSE
C12orf73,0.041426132147124844,0.006500676998974416,0.041426132147124844,0.006500676998974416,FALSE,FALSE
GSTT1,0.04130138508777419,0.016250299982998605,0.04130138508777419,0.016250299982998605,FALSE,FALSE
PLA2G2F,0.04070295555881065,0.007408044238517089,0.04070295555881065,0.007408044238517089,FALSE,FALSE
C5orf49,0.04068696141449843,0.007016621167073087,0.04068696141449843,0.007016621167073087,FALSE,FALSE
ZNF823,-0.04057348993824605,-0.015829220248186747,0.04057348993824605,0.015829220248186747,FALSE,FALSE
EPHA4,-0.04054165630496766,0.003315196914719214,0.04054165630496766,0.003315196914719214,FALSE,FALSE
IL1R1,-0.040539786614777626,-0.0022333375099751196,0.040539786614777626,0.0022333375099751196,FALSE,FALSE
KIAA0509,0.04049539264548276,0.0083107331355483,0.04049539264548276,0.0083107331355483,FALSE,FALSE
MYOF,0.04017448387621727,-5.69031580537136e-4,0.04017448387621727,5.69031580537136e-4,FALSE,FALSE
NEO1,-0.04012140580848129,-0.01732178763017372,0.04012140580848129,0.01732178763017372,FALSE,FALSE
ANGPTL3,-0.04005956609536031,-0.032399086020809126,0.04005956609536031,0.032399086020809126,FALSE,FALSE
IPO11 /// LRRC70,-0.03996363314860706,0.004049794122818176,0.03996363314860706,0.004049794122818176,FALSE,FALSE
LOC100132147,0.03970393772647343,-8.348998643656515e-4,0.03970393772647343,8.348998643656515e-4,FALSE,FALSE
LRRC37A4,-0.039667977954571707,-8.671090326157689e-5,0.039667977954571707,8.671090326157689e-5,FALSE,FALSE
LAP3,0.039577417496375014,-0.0026980023065909264,0.039577417496375014,0.0026980023065909264,FALSE,FALSE
TTC12,-0.03890189146273331,-0.01548354060930397,0.03890189146273331,0.01548354060930397,FALSE,FALSE
CABP4,-0.038878594894522174,0.002844104353439498,0.038878594894522174,0.002844104353439498,FALSE,FALSE
SYNGR3,-0.038804894013156954,-0.006171158743452247,0.038804894013156954,0.006171158743452247,FALSE,FALSE
FOSL1,-0.03880073246993003,-0.003420301229408329,0.03880073246993003,0.003420301229408329,FALSE,FALSE
LOC100287035 /// LOC100291811,0.03854258849994343,0.01064110095127514,0.03854258849994343,0.01064110095127514,FALSE,FALSE
TMEM151A,0.03840889876254564,0.021918145636461626,0.03840889876254564,0.021918145636461626,FALSE,FALSE
PDE9A,-0.03835312205188061,-0.0016554065099479553,0.03835312205188061,0.0016554065099479553,FALSE,FALSE
LOC80054,0.03831383145608797,0.011599350752050763,0.03831383145608797,0.011599350752050763,FALSE,FALSE
LOC284801,-0.03814526033548081,-0.001374417644967481,0.03814526033548081,0.001374417644967481,FALSE,FALSE
STAT1,0.038013022082479496,-0.0056340771871100466,0.038013022082479496,0.0056340771871100466,FALSE,FALSE
MCF2,0.037970731999140125,0.023196633802498652,0.037970731999140125,0.023196633802498652,FALSE,FALSE
GRTP1,-0.03779513545055709,-0.009938467809713388,0.03779513545055709,0.009938467809713388,FALSE,FALSE
ABI3,0.0377566212966482,0.007425906705799038,0.0377566212966482,0.007425906705799038,FALSE,FALSE
ID3,-0.037567279605143715,8.363857953065543e-4,0.037567279605143715,8.363857953065543e-4,FALSE,FALSE
LOC100132884,0.03754138317697344,0.006359197285745509,0.03754138317697344,0.006359197285745509,FALSE,FALSE
MARK1,0.03750514639455553,0.0049005946155473955,0.03750514639455553,0.0049005946155473955,FALSE,FALSE
HIST1H1D,-0.03743007273682086,-0.017389974093869078,0.03743007273682086,0.017389974093869078,FALSE,FALSE
OXTR,0.037124054001129975,0.010127323806021828,0.037124054001129975,0.010127323806021828,FALSE,FALSE
RCN1,0.03710734494187832,0.012862027026020458,0.03710734494187832,0.012862027026020458,FALSE,FALSE
MAP7,-0.03704278426750995,-0.015411716114406874,0.03704278426750995,0.015411716114406874,FALSE,FALSE
SLAMF8,0.03696686721286401,-0.004224020545939586,0.03696686721286401,0.004224020545939586,FALSE,FALSE
NEDD4L,0.03690947953400135,0.035041640868431805,0.03690947953400135,0.035041640868431805,FALSE,FALSE
ASPRV1,-0.036897190940138894,-0.0013891426432961064,0.036897190940138894,0.0013891426432961064,FALSE,FALSE
ABCG1,-0.03665318955614123,0.0017085204922821476,0.03665318955614123,0.0017085204922821476,FALSE,FALSE
LOC100129447,0.03662765084051154,-0.0039632064106991044,0.03662765084051154,0.0039632064106991044,FALSE,FALSE
ZFP82,-0.03657575459927777,-0.008162048131054579,0.03657575459927777,0.008162048131054579,FALSE,FALSE
HIST1H1C,-0.036554355037576924,0.0018668542430106242,0.036554355037576924,0.0018668542430106242,FALSE,FALSE
KIAA0748,-0.03646799285822088,0.009373793821021794,0.03646799285822088,0.009373793821021794,FALSE,FALSE
SPANXA1 /// SPANXA2 /// SPANXB1 /// SPANXB2 /// SPANXC /// SPANXF1,0.03637873978802552,-0.0039859510337783375,0.03637873978802552,0.0039859510337783375,FALSE,FALSE
FCGR1B,0.03611090212373348,0.00348060604357519,0.03611090212373348,0.00348060604357519,FALSE,FALSE
TRBV7-3,-0.03607050430159892,0.008417391491582056,0.03607050430159892,0.008417391491582056,FALSE,FALSE
NUDT16,0.03580081433757039,0.004865216644984863,0.03580081433757039,0.004865216644984863,FALSE,FALSE
ANKRD22,0.03565001100617973,-0.0031262231250211007,0.03565001100617973,0.0031262231250211007,FALSE,FALSE
ATRIP,-0.035641230035661164,-0.008283361590125509,0.035641230035661164,0.008283361590125509,FALSE,FALSE
IFI27,0.03546865207822821,-0.01312831170829788,0.03546865207822821,0.01312831170829788,FALSE,FALSE
CRADD,-0.03546000931749167,-0.008024457160490623,0.03546000931749167,0.008024457160490623,FALSE,FALSE
RIMKLA,0.03535994767260834,0.001644773569393368,0.03535994767260834,0.001644773569393368,FALSE,FALSE
KIF23,0.03534664698982564,-0.010803517952847978,0.03534664698982564,0.010803517952847978,FALSE,FALSE
LOC646626,-0.0353422157616667,-7.471938865905122e-4,0.0353422157616667,7.471938865905122e-4,FALSE,FALSE
CSGALNACT1,-0.03533835241517184,0.022763132727129067,0.03533835241517184,0.022763132727129067,FALSE,FALSE
IL12RB2,-0.03522291873005865,-0.011932452831858216,0.03522291873005865,0.011932452831858216,FALSE,FALSE
CYB5R2,-0.03513593946867641,-0.006372072669240149,0.03513593946867641,0.006372072669240149,FALSE,FALSE
GBP1,0.0350606196731353,0.0061487921588579235,0.0350606196731353,0.0061487921588579235,FALSE,FALSE
FOSB,-0.03504514046034939,-0.0020190542046453156,0.03504514046034939,0.0020190542046453156,FALSE,FALSE
PSTPIP2,0.035011743513752344,0.02536364017898946,0.035011743513752344,0.02536364017898946,FALSE,FALSE
FAM43A,0.03494459736352308,0.007084684204880761,0.03494459736352308,0.007084684204880761,FALSE,FALSE
STS,0.0348887918827409,0.01019776438325622,0.0348887918827409,0.01019776438325622,FALSE,FALSE
TUBB2A /// TUBB2B,-0.03486699684551324,-0.024201386268062938,0.03486699684551324,0.024201386268062938,FALSE,FALSE
WIPF3,0.03482064938202586,-0.006130561069700995,0.03482064938202586,0.006130561069700995,FALSE,FALSE
KCTD3,0.03480120554981567,0.011293569611700971,0.03480120554981567,0.011293569611700971,FALSE,FALSE
AGBL3,0.03477439873567311,0.012760733646269866,0.03477439873567311,0.012760733646269866,FALSE,FALSE
DNAJB1,-0.03468124082579694,0.009074539137064895,0.03468124082579694,0.009074539137064895,FALSE,FALSE
SYCP3,0.03462339461945471,0.0028618860572222206,0.03462339461945471,0.0028618860572222206,FALSE,FALSE
FANCL,0.034535885516651786,0.01271998940009658,0.034535885516651786,0.01271998940009658,FALSE,FALSE
ZNF391,0.0345108235620793,0.006799690232237426,0.0345108235620793,0.006799690232237426,FALSE,FALSE
FAM118B,0.034499508932608475,-0.010070044813610079,0.034499508932608475,0.010070044813610079,FALSE,FALSE
VENTX,0.03446871777439499,0.018829791381681102,0.03446871777439499,0.018829791381681102,FALSE,FALSE
ROPN1,0.034209248277368376,0.011604865259881856,0.034209248277368376,0.011604865259881856,FALSE,FALSE
ARFRP1,0.03413717147643757,-0.004846998469471081,0.03413717147643757,0.004846998469471081,FALSE,FALSE
RRP12,-0.03409431069517782,-0.0019698912803982247,0.03409431069517782,0.0019698912803982247,FALSE,FALSE
B3GNT7,-0.03402724775415735,0.010218039064936381,0.03402724775415735,0.010218039064936381,FALSE,FALSE
MYO10,0.034013649186584255,-0.0032754933575490225,0.034013649186584255,0.0032754933575490225,FALSE,FALSE
ZHX3,0.03400974788994124,0.02284226002198201,0.03400974788994124,0.02284226002198201,FALSE,FALSE
SNORD8,-0.033776008794830184,0.011671491788507538,0.033776008794830184,0.011671491788507538,FALSE,FALSE
VAMP5,0.03375889560507,0.003366007415958766,0.03375889560507,0.003366007415958766,FALSE,FALSE
NBEA,0.03373606825768587,0.026796110095155652,0.03373606825768587,0.026796110095155652,FALSE,FALSE
SULT1B1,-0.03371168306657853,-0.02505386869082292,0.03371168306657853,0.02505386869082292,FALSE,FALSE
SLFN13,-0.0335833390988688,-0.019350097857683383,0.0335833390988688,0.019350097857683383,FALSE,FALSE
GNGT2,0.0335475384284263,0.012885550254400076,0.0335475384284263,0.012885550254400076,FALSE,FALSE
ZFX /// ZFY,-0.03352234812468361,-0.0011858319128878391,0.03352234812468361,0.0011858319128878391,FALSE,FALSE
ZNF709,-0.033405705666886235,-0.01472484813526829,0.033405705666886235,0.01472484813526829,FALSE,FALSE
LOC100287598 /// LOC100294352,0.03335649112631461,0.01454679722141022,0.03335649112631461,0.01454679722141022,FALSE,FALSE
SPTAN1,-0.03326341120682468,0.01817049199198001,0.03326341120682468,0.01817049199198001,FALSE,FALSE
PRRG4,0.033249350838840126,0.010191053488779463,0.033249350838840126,0.010191053488779463,FALSE,FALSE
FAM198B,0.033196804534413656,-0.002416497912567457,0.033196804534413656,0.002416497912567457,FALSE,FALSE
IGHD /// LOC100290059 /// LOC100292999,0.03316029180121007,0.014051614392979203,0.03316029180121007,0.014051614392979203,FALSE,FALSE
C17orf47,0.033074969800634874,0.0045021915659789235,0.033074969800634874,0.0045021915659789235,FALSE,FALSE
FAM26F,0.03304502338187521,-5.256006240585718e-4,0.03304502338187521,5.256006240585718e-4,FALSE,FALSE
KATNAL1,-0.03303005542789276,-0.0010716442725227566,0.03303005542789276,0.0010716442725227566,FALSE,FALSE
RFX2,-0.03297673376287567,-0.0016017126544533148,0.03297673376287567,0.0016017126544533148,FALSE,FALSE
ARMCX2,0.032944504041808605,0.012448661118141826,0.032944504041808605,0.012448661118141826,FALSE,FALSE
LOC646509,0.03288772294681437,-0.005384408550169947,0.03288772294681437,0.005384408550169947,FALSE,FALSE
TMEM51,0.0328661206241473,0.004588510101147277,0.0328661206241473,0.004588510101147277,FALSE,FALSE
SCN8A,0.032821380486537176,0.015441050617978734,0.032821380486537176,0.015441050617978734,FALSE,FALSE
FLJ38717,-0.03276964873870053,0.0020275392987945252,0.03276964873870053,0.0020275392987945252,FALSE,FALSE
PRICKLE1,0.03276248440339183,-0.0075472370393980725,0.03276248440339183,0.0075472370393980725,FALSE,FALSE
BTN3A2,0.03273769206212462,-0.006280149303097961,0.03273769206212462,0.006280149303097961,FALSE,FALSE
LOC284837,0.0326141742400868,-0.015025120303478632,0.0326141742400868,0.015025120303478632,FALSE,FALSE
C3orf30,0.03258367664578163,-0.0034512511956093237,0.03258367664578163,0.0034512511956093237,FALSE,FALSE
MAP7D2,0.03250014291225381,0.02727186432459906,0.03250014291225381,0.02727186432459906,FALSE,FALSE
P2RX7,0.03245430528837943,0.005551716380732765,0.03245430528837943,0.005551716380732765,FALSE,FALSE
RTP4,0.03240500313318164,-0.011247776643148326,0.03240500313318164,0.011247776643148326,FALSE,FALSE
KCNK10,0.032362015236137215,0.007888938258453975,0.032362015236137215,0.007888938258453975,FALSE,FALSE
DHCR7,-0.032240832158086166,0.002264699897759548,0.032240832158086166,0.002264699897759548,FALSE,TRUE
PIWIL4,-0.032099560864613734,-0.0036180800294725265,0.032099560864613734,0.0036180800294725265,FALSE,FALSE
GLOD5,-0.032070163132601956,-0.02490437588985572,0.032070163132601956,0.02490437588985572,FALSE,FALSE
ARHGEF9,-0.031918879152899156,-5.323181470831637e-4,0.031918879152899156,5.323181470831637e-4,FALSE,FALSE
RGL4,-0.031911377051748194,0.007626853281974809,0.031911377051748194,0.007626853281974809,FALSE,FALSE
DPF3,0.031875223162043734,0.024162444728860085,0.031875223162043734,0.024162444728860085,FALSE,FALSE
PDLIM3,-0.03182520200805074,-0.027788908596366346,0.03182520200805074,0.027788908596366346,FALSE,FALSE
LOC283174,0.031641254935065616,0.01019548134872543,0.031641254935065616,0.01019548134872543,FALSE,FALSE
FCGR1A /// FCGR1C,0.03163427311405252,-6.540114375579088e-4,0.03163427311405252,6.540114375579088e-4,FALSE,FALSE
TCTN1,0.03160113927947254,0.008702920812723685,0.03160113927947254,0.008702920812723685,FALSE,FALSE
ADAM11,0.03159861713099689,1.6881009894945573e-4,0.03159861713099689,1.6881009894945573e-4,FALSE,FALSE
ULK4,-0.03159060418193775,0.0011906122866417652,0.03159060418193775,0.0011906122866417652,FALSE,FALSE
SLC6A2,0.03157076022402229,0.0227036561353385,0.03157076022402229,0.0227036561353385,FALSE,FALSE
ALPI,0.03154958773925293,-0.010352108941488655,0.03154958773925293,0.010352108941488655,FALSE,FALSE
SLC25A4,-0.03153498344779016,-0.0029809206028170747,0.03153498344779016,0.0029809206028170747,FALSE,FALSE
LOC401233,0.03144838348365518,-0.006850872870249553,0.03144838348365518,0.006850872870249553,FALSE,FALSE
FGD2,0.03143429162417457,-0.011562483470065369,0.03143429162417457,0.011562483470065369,FALSE,FALSE
DUS3L,-0.03143290593915424,0.0025942044841617776,0.03143290593915424,0.0025942044841617776,FALSE,FALSE
GAS1,0.0314139787952988,0.013065675002218849,0.0314139787952988,0.013065675002218849,FALSE,FALSE
CRYBB2 /// CRYBB2P1,-0.03141037798223843,-0.020629113164696906,0.03141037798223843,0.020629113164696906,FALSE,FALSE
ZNF738,0.03136084925207535,0.023348883802804924,0.03136084925207535,0.023348883802804924,FALSE,FALSE
DDX60,0.03133720720940521,-0.010762423112214271,0.03133720720940521,0.010762423112214271,FALSE,FALSE
PSG7,0.03132667215002841,0.004020166697821891,0.03132667215002841,0.004020166697821891,FALSE,FALSE
HS6ST1,-0.03130259651304656,0.007062723943917111,0.03130259651304656,0.007062723943917111,FALSE,FALSE
CRLF2,-0.031240665226928758,-0.01862039375710303,0.031240665226928758,0.01862039375710303,FALSE,FALSE
RNF207,0.03122012212177809,0.014250816081778028,0.03122012212177809,0.014250816081778028,FALSE,FALSE
WARS,0.031177075301054655,0.0049356737725411775,0.031177075301054655,0.0049356737725411775,FALSE,FALSE
MMP1,-0.031147799992206595,-0.011324684992246297,0.031147799992206595,0.011324684992246297,FALSE,FALSE
ST6GALNAC2,-0.031068985158782394,-0.01377331941735675,0.031068985158782394,0.01377331941735675,FALSE,FALSE
LOC388210,-0.031066982277508273,0.0045647508924951865,0.031066982277508273,0.0045647508924951865,FALSE,FALSE
GGH,0.031056042574875885,0.01414972801131375,0.031056042574875885,0.01414972801131375,FALSE,FALSE
MVD,0.031007560607023876,0.014329647551585554,0.031007560607023876,0.014329647551585554,FALSE,TRUE
ELL,-0.030979993262283446,-0.006208720432691024,0.030979993262283446,0.006208720432691024,FALSE,FALSE
RTP3,0.030979368114724917,-7.234787591958516e-5,0.030979368114724917,7.234787591958516e-5,FALSE,FALSE
NRXN1,0.030974833510650664,-0.00422387406292511,0.030974833510650664,0.00422387406292511,FALSE,FALSE
ADAM23,-0.030946379760626194,-0.009027980656597122,0.030946379760626194,0.009027980656597122,FALSE,FALSE
PHLDA2,-0.03093233449279907,0.004848955180068296,0.03093233449279907,0.004848955180068296,FALSE,FALSE
GLYATL2,0.030865935118853213,0.009943797838939648,0.030865935118853213,0.009943797838939648,FALSE,FALSE
LDB3,0.030864777690402776,0.018977290305679094,0.030864777690402776,0.018977290305679094,FALSE,FALSE
LTBP3,-0.030827452168614183,0.018737448247199983,0.030827452168614183,0.018737448247199983,FALSE,FALSE
LTK,-0.030774202242377376,-0.007544483103490037,0.030774202242377376,0.007544483103490037,FALSE,FALSE
RG9MTD2,-0.030742928645624633,-0.01523427578465024,0.030742928645624633,0.01523427578465024,FALSE,FALSE
ERLIN1,0.030738562126389646,0.007247191315717687,0.030738562126389646,0.007247191315717687,FALSE,FALSE
SAP30,0.03073210744571778,0.005493263219391086,0.03073210744571778,0.005493263219391086,FALSE,FALSE
GLIS3,-0.030730871330183734,0.005652685148935178,0.030730871330183734,0.005652685148935178,FALSE,FALSE
SEC14L5,-0.03069627033766858,0.0014445383795291947,0.03069627033766858,0.0014445383795291947,FALSE,FALSE
ZNF230,0.030667542231730793,0.022486029106956955,0.030667542231730793,0.022486029106956955,FALSE,FALSE
DNAJC28,0.030651322389601048,-0.001000253390766248,0.030651322389601048,0.001000253390766248,FALSE,FALSE
NUSAP1,0.030598409042634906,0.023363715652560214,0.030598409042634906,0.023363715652560214,FALSE,FALSE
GJB6,-0.03052545407399632,0.008705239437229305,0.03052545407399632,0.008705239437229305,FALSE,FALSE
FLYWCH2,0.03042144597640197,-0.005337428053265914,0.03042144597640197,0.005337428053265914,FALSE,FALSE
MGC40069 /// TRAV8-3,-0.030321446006434195,-0.002550896226423009,0.030321446006434195,0.002550896226423009,FALSE,FALSE
ADC,-0.03021661355870997,0.007400577021963726,0.03021661355870997,0.007400577021963726,FALSE,FALSE
WDR27,-0.03014982153541757,0.01049505411191068,0.03014982153541757,0.01049505411191068,FALSE,FALSE
FAM190A,0.030123163546779366,0.019257223323466188,0.030123163546779366,0.019257223323466188,FALSE,FALSE
SERPINE2,-0.03003585503156752,0.00790821059161302,0.03003585503156752,0.00790821059161302,FALSE,FALSE
LOC284454,-0.029999874802335905,-0.002225340246429311,0.029999874802335905,0.002225340246429311,FALSE,FALSE
LOC284952,-0.029998115189630057,6.838748475631993e-4,0.029998115189630057,6.838748475631993e-4,FALSE,FALSE
IL2RA,-0.02997289745895536,-0.0024858822453627536,0.02997289745895536,0.0024858822453627536,FALSE,FALSE
PANX1,0.02991049190583939,0.01183939011231475,0.02991049190583939,0.01183939011231475,FALSE,FALSE
LOC652993,-0.029865078343393064,-0.012162315260722707,0.029865078343393064,0.012162315260722707,FALSE,FALSE
IGH@ /// IGHA1 /// IGHA2 /// IGHD /// IGHG1 /// IGHG3 /// IGHM /// IGHV4-31 /// LOC100290320 /// LOC100291190,0.029754843705735473,0.008153471286239878,0.029754843705735473,0.008153471286239878,FALSE,FALSE
PWWP2B,0.029720811090027898,0.02354744732251543,0.029720811090027898,0.02354744732251543,FALSE,FALSE
CD28,-0.02972014001830592,0.026866664863468052,0.02972014001830592,0.026866664863468052,FALSE,FALSE
FKSG2,0.02968713761181202,0.008128175976921304,0.02968713761181202,0.008128175976921304,FALSE,FALSE
MT2A,0.029661376542493657,0.014864182176673941,0.029661376542493657,0.014864182176673941,FALSE,FALSE
TICAM2 /// TMED7-TICAM2,0.02965429924394473,-0.003078405073047362,0.02965429924394473,0.003078405073047362,FALSE,FALSE
SERPINB10,0.029635558236938073,0.003074637529890087,0.029635558236938073,0.003074637529890087,FALSE,FALSE
PTPRM,0.02956825205127721,-0.0030835830879398798,0.02956825205127721,0.0030835830879398798,FALSE,FALSE
ZNF594,0.029545532374980647,0.005863519425967935,0.029545532374980647,0.005863519425967935,FALSE,FALSE
ENKUR,-0.029524772161458032,-0.002400000199203613,0.029524772161458032,0.002400000199203613,FALSE,FALSE
EID2B,-0.029511984262397293,-0.01497654539474357,0.029511984262397293,0.01497654539474357,FALSE,FALSE
MTBP,0.029504336757080564,-9.267161192081935e-4,0.029504336757080564,9.267161192081935e-4,FALSE,FALSE
TMEM185B,-0.029479709208672256,0.003239266969626439,0.029479709208672256,0.003239266969626439,FALSE,FALSE
ASPHD2,0.029479040004820333,0.0026392936226847232,0.029479040004820333,0.0026392936226847232,FALSE,FALSE
CATSPER2,-0.029455873754897728,0.00310867095866238,0.029455873754897728,0.00310867095866238,FALSE,FALSE
KHK,-0.029435731738269473,-0.0013575564046967206,0.029435731738269473,0.0013575564046967206,FALSE,FALSE
CTSE,0.029434487564420624,0.007855517170428955,0.029434487564420624,0.007855517170428955,FALSE,FALSE
HPGD,-0.029427555046606258,0.0018024280058625724,0.029427555046606258,0.0018024280058625724,FALSE,FALSE
EGOT,0.029419882745437526,0.002743448559203679,0.029419882745437526,0.002743448559203679,FALSE,FALSE
MAP1LC3A,-0.029362074577890113,0.0017719116582451669,0.029362074577890113,0.0017719116582451669,FALSE,FALSE
C1QTNF4,0.02934077660213088,-0.004477936985895773,0.02934077660213088,0.004477936985895773,FALSE,FALSE
SGK2,0.029322442312560114,-4.4372541983463533e-4,0.029322442312560114,4.4372541983463533e-4,FALSE,FALSE
LOC100130097,0.029311723563783997,-0.002974524246255811,0.029311723563783997,0.002974524246255811,FALSE,FALSE
MAP6D1,0.02930768834112107,0.011092312908717763,0.02930768834112107,0.011092312908717763,FALSE,FALSE
LOC100289444 /// LOC100293662,0.02929281925032155,-0.0032374269593319744,0.02929281925032155,0.0032374269593319744,FALSE,FALSE
PDGFC,0.029270463093627002,0.01731140586951281,0.029270463093627002,0.01731140586951281,FALSE,FALSE
MINPP1,0.02926073545762757,0.0020552645026848024,0.02926073545762757,0.0020552645026848024,FALSE,FALSE
LOC100289297,-0.029242267042552752,0.005480107733318117,0.029242267042552752,0.005480107733318117,FALSE,FALSE
GSTM2,-0.0291802409191507,0.010307665382456642,0.0291802409191507,0.010307665382456642,FALSE,FALSE
NAF1,-0.029044707907305248,0.018561500012081397,0.029044707907305248,0.018561500012081397,FALSE,FALSE
TDRG1,0.02903149534441874,0.016358188515691614,0.02903149534441874,0.016358188515691614,FALSE,FALSE
FLJ46875,-0.028992283654687274,0.005219189169114701,0.028992283654687274,0.005219189169114701,FALSE,FALSE
LOC100130264,0.02897560923177251,0.003041327292395891,0.02897560923177251,0.003041327292395891,FALSE,FALSE
RIBC2,-0.028949710630542032,-0.022878253087700407,0.028949710630542032,0.022878253087700407,FALSE,FALSE
PML,0.0289390283914876,0.021482702686527556,0.0289390283914876,0.021482702686527556,FALSE,FALSE
IQCG,0.028934482965666062,0.009392544775680151,0.028934482965666062,0.009392544775680151,FALSE,FALSE
RCBTB2,0.028833802307186622,-0.008613960836568856,0.028833802307186622,0.008613960836568856,FALSE,FALSE
TLR7,0.02882188324721118,-0.002062320005228482,0.02882188324721118,0.002062320005228482,FALSE,FALSE
XAF1,0.028785065674711313,-0.011721750052703284,0.028785065674711313,0.011721750052703284,FALSE,FALSE
PPPDE2,0.028718318702273263,0.01675619288308524,0.028718318702273263,0.01675619288308524,FALSE,FALSE
GGT2,-0.028641661048563926,0.004706677251422604,0.028641661048563926,0.004706677251422604,FALSE,FALSE
IRF7,0.028584460656590212,0.0015067043807066131,0.028584460656590212,0.0015067043807066131,FALSE,FALSE
PMP22,-0.02855166500022591,0.004330039752513809,0.02855166500022591,0.004330039752513809,FALSE,FALSE
TCF7L2,0.028520254632948154,0.011756331864661506,0.028520254632948154,0.011756331864661506,FALSE,FALSE
ZNF502,0.028516187789159108,0.004800220186721446,0.028516187789159108,0.004800220186721446,FALSE,FALSE
FLJ40330,0.02843162689454926,0.005614696156947006,0.02843162689454926,0.005614696156947006,FALSE,FALSE
FAM171A1,-0.0283558279572852,-0.009553002174148898,0.0283558279572852,0.009553002174148898,FALSE,FALSE
EPSTI1,0.028342258654758173,-0.0021162826811480144,0.028342258654758173,0.0021162826811480144,FALSE,FALSE
LOC100130837,-0.028323995570310935,0.009708781843330128,0.028323995570310935,0.009708781843330128,FALSE,FALSE
NXT1,-0.02828001989215551,0.020064250041701797,0.02828001989215551,0.020064250041701797,FALSE,FALSE
ZNF2,0.02827664090720999,0.010830159788991297,0.02827664090720999,0.010830159788991297,FALSE,FALSE
HSD17B3,-0.028270352108180838,8.945843204716827e-4,0.028270352108180838,8.945843204716827e-4,FALSE,FALSE
LOC285147,0.028250096081579246,-0.004482617506233572,0.028250096081579246,0.004482617506233572,FALSE,FALSE
GPA33,-0.028220727692135135,-0.002947917042955148,0.028220727692135135,0.002947917042955148,FALSE,FALSE
CEP72,-0.028208944895006433,-0.01865775056290099,0.028208944895006433,0.01865775056290099,FALSE,FALSE
LOC285733,0.028170691186861135,-0.005049664772380136,0.028170691186861135,0.005049664772380136,FALSE,FALSE
UCP3,0.02812338632928975,-4.3824832571105396e-4,0.02812338632928975,4.3824832571105396e-4,FALSE,FALSE
ZNF667,0.028086706624248003,0.004901169508413302,0.028086706624248003,0.004901169508413302,FALSE,FALSE
LOC389634,0.02802748683685523,1.3418745570916463e-4,0.02802748683685523,1.3418745570916463e-4,FALSE,FALSE
LOC646470,-0.027932256803268017,0.009214499179842817,0.027932256803268017,0.009214499179842817,FALSE,FALSE
SCGB3A1,-0.02793036112674269,-0.016261074807914527,0.02793036112674269,0.016261074807914527,FALSE,FALSE
PARP9,0.027854256613958083,-0.008219700851909104,0.027854256613958083,0.008219700851909104,FALSE,FALSE
SNAI3,-0.02784046767101007,-0.013561542449142643,0.02784046767101007,0.013561542449142643,FALSE,FALSE
ITPRIPL1,0.027824231564716598,0.015732099492288723,0.027824231564716598,0.015732099492288723,FALSE,FALSE
MITF,0.02770380580969565,0.01210329553228867,0.02770380580969565,0.01210329553228867,FALSE,FALSE
C11orf75,0.027640793280116132,0.006085815972361964,0.027640793280116132,0.006085815972361964,FALSE,FALSE
EPHB1,-0.027626353253787036,0.0010180310268605598,0.027626353253787036,0.0010180310268605598,FALSE,FALSE
CCDC19,-0.027618490460751516,0.00922674751496871,0.027618490460751516,0.00922674751496871,FALSE,FALSE
LOC729222 /// PPFIBP1,-0.027573429323367645,-0.0055097482411576824,0.027573429323367645,0.0055097482411576824,FALSE,FALSE
AFF3 /// MLL,0.027544951775181986,0.012763302567978689,0.027544951775181986,0.012763302567978689,FALSE,FALSE
SPRED1,0.02753125401085781,0.0017278336601417054,0.02753125401085781,0.0017278336601417054,FALSE,FALSE
STK3,0.027490793063111987,-0.00905699032926967,0.027490793063111987,0.00905699032926967,FALSE,FALSE
ZNF479,-0.027462266679793814,-0.019030914740098635,0.027462266679793814,0.019030914740098635,FALSE,FALSE
